"sample","emu_frame","snapshot_index","component","pixels","min_x","max_x","min_y","max_y","center_x","center_y","screenshot","interpretation"
"548","20731","65","9","5","44","47","146","149","45.5","147.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","10","4","29","32","149","149","30.5","149","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","11","2","39","40","150","150","39.5","150","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","12","2","31","32","152","152","31.5","152","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","13","11","38","48","163","163","43","163","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","14","5","63","66","163","166","64.5","164.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","15","4","48","51","166","166","49.5","166","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","16","2","58","59","167","167","58.5","167","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","17","2","50","51","169","169","50.5","169","frame_0548.png","unclassified orange sprite pixels"
"550","20733","66","0","11","29","39","144","144","34","144","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","1","5","42","45","144","147","43.5","145.5","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","2","4","27","30","147","147","28.5","147","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","3","2","37","38","148","148","37.5","148","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","4","2","29","30","150","150","29.5","150","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","5","11","48","58","162","162","53","162","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","6","5","61","64","162","165","62.5","163.5","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","7","4","46","49","165","165","47.5","165","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","8","2","56","57","166","166","56.5","166","frame_0550.png","unclassified orange sprite pixels"
"550","20733","66","9","2","48","49","168","168","48.5","168","frame_0550.png","unclassified orange sprite pixels"
"552","20735","67","0","4","0","1","105","107","0.5","106","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","1","11","17","27","142","142","22","142","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","2","5","42","45","142","145","43.5","143.5","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","3","4","27","30","145","145","28.5","145","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","4","2","37","38","146","146","37.5","146","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","5","2","29","30","148","148","29.5","148","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","6","11","34","44","161","161","39","161","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","7","5","59","62","161","164","60.5","162.5","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","8","4","44","47","164","164","45.5","164","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","9","2","54","55","165","165","54.5","165","frame_0552.png","unclassified orange sprite pixels"
"552","20735","67","10","2","46","47","167","167","46.5","167","frame_0552.png","unclassified orange sprite pixels"
"554","20737","68","0","11","28","38","140","140","33","140","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","1","5","41","44","140","143","42.5","141.5","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","2","4","26","29","143","143","27.5","143","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","3","2","36","37","144","144","36.5","144","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","4","2","28","29","146","146","28.5","146","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","5","11","44","54","160","160","49","160","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","6","5","57","60","160","163","58.5","161.5","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","7","4","42","45","163","163","43.5","163","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","8","2","52","53","164","164","52.5","164","frame_0554.png","unclassified orange sprite pixels"
"554","20737","68","9","2","44","45","166","166","44.5","166","frame_0554.png","unclassified orange sprite pixels"
"556","20739","69","0","11","15","25","138","138","20","138","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","1","5","40","43","138","141","41.5","139.5","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","2","4","25","28","141","141","26.5","141","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","3","2","35","36","142","142","35.5","142","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","4","2","27","28","144","144","27.5","144","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","5","11","29","39","158","158","34","158","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","6","5","54","57","158","161","55.5","159.5","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","7","4","39","42","161","161","40.5","161","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","8","2","49","50","162","162","49.5","162","frame_0556.png","unclassified orange sprite pixels"
"556","20739","69","9","2","41","42","164","164","41.5","164","frame_0556.png","unclassified orange sprite pixels"
"558","20741","70","0","11","26","36","136","136","31","136","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","1","5","39","42","136","139","40.5","137.5","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","2","4","24","27","139","139","25.5","139","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","3","2","34","35","140","140","34.5","140","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","4","2","26","27","142","142","26.5","142","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","5","11","40","50","157","157","45","157","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","6","5","53","56","157","160","54.5","158.5","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","7","4","38","41","160","160","39.5","160","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","8","2","48","49","161","161","48.5","161","frame_0558.png","unclassified orange sprite pixels"
"558","20741","70","9","2","40","41","163","163","40.5","163","frame_0558.png","unclassified orange sprite pixels"
"560","20743","71","0","11","14","24","133","133","19","133","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","1","5","39","42","133","136","40.5","134.5","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","2","4","24","27","136","136","25.5","136","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","3","2","34","35","137","137","34.5","137","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","4","2","26","27","139","139","26.5","139","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","5","11","26","36","155","155","31","155","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","6","5","51","54","155","158","52.5","156.5","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","7","4","36","39","158","158","37.5","158","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","8","2","46","47","159","159","46.5","159","frame_0560.png","unclassified orange sprite pixels"
"560","20743","71","9","2","38","39","161","161","38.5","161","frame_0560.png","unclassified orange sprite pixels"
"562","20745","72","0","10","26","35","131","131","30.5","131","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","1","2","25","26","134","134","25.5","134","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","2","2","35","36","134","134","35.5","134","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","3","11","36","46","154","154","41","154","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","4","5","49","52","154","157","50.5","155.5","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","5","4","34","37","157","157","35.5","157","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","6","2","44","45","158","158","44.5","158","frame_0562.png","unclassified orange sprite pixels"
"562","20745","72","7","2","36","37","160","160","36.5","160","frame_0562.png","unclassified orange sprite pixels"
"564","20747","73","0","10","14","23","128","128","18.5","128","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","1","2","24","25","131","131","24.5","131","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","2","2","34","35","131","131","34.5","131","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","3","11","22","32","152","152","27","152","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","4","5","47","50","152","155","48.5","153.5","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","5","4","32","35","155","155","33.5","155","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","6","2","42","43","156","156","42.5","156","frame_0564.png","unclassified orange sprite pixels"
"564","20747","73","7","2","34","35","158","158","34.5","158","frame_0564.png","unclassified orange sprite pixels"
"566","20749","74","0","10","25","34","126","126","29.5","126","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","1","2","24","25","129","129","24.5","129","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","2","2","34","35","129","129","34.5","129","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","3","11","33","43","150","150","38","150","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","4","5","46","49","150","153","47.5","151.5","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","5","4","31","34","153","153","32.5","153","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","6","2","41","42","154","154","41.5","154","frame_0566.png","unclassified orange sprite pixels"
"566","20749","74","7","2","33","34","156","156","33.5","156","frame_0566.png","unclassified orange sprite pixels"
"568","20751","75","0","10","15","24","123","123","19.5","123","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","1","2","33","33","126","127","33","126.5","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","2","2","25","26","127","127","25.5","127","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","3","2","23","23","128","129","23","128.5","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","4","11","20","30","148","148","25","148","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","5","5","45","48","148","151","46.5","149.5","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","6","4","30","33","151","151","31.5","151","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","7","2","40","41","152","152","40.5","152","frame_0568.png","unclassified orange sprite pixels"
"568","20751","75","8","2","32","33","154","154","32.5","154","frame_0568.png","unclassified orange sprite pixels"
"570","20753","76","0","10","26","35","120","120","30.5","120","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","1","2","33","33","123","124","33","123.5","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","2","2","25","26","124","124","25.5","124","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","3","2","23","23","125","126","23","125.5","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","4","11","31","41","146","146","36","146","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","5","5","44","47","146","149","45.5","147.5","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","6","4","29","32","149","149","30.5","149","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","7","2","39","40","150","150","39.5","150","frame_0570.png","unclassified orange sprite pixels"
"570","20753","76","8","2","31","32","152","152","31.5","152","frame_0570.png","unclassified orange sprite pixels"
