"sample","emu_frame","snapshot_index","component","pixels","min_x","max_x","min_y","max_y","center_x","center_y","screenshot","interpretation"
"726","20909","119","6","4","153","154","77","78","153.5","77.5","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","7","9","134","136","79","82","135","80.5","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","8","13","168","173","100","104","170.5","102","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","9","4","164","165","102","104","164.5","103","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","10","19","158","162","103","109","160","106","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","11","8","154","156","108","110","155","109","frame_0726.png","unclassified green sprite pixels"
"728","20911","120","0","18","168","171","67","73","169.5","70","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","1","14","175","180","67","71","177.5","69","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","2","4","183","184","68","69","183.5","68.5","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","3","9","164","166","70","73","165","71.5","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","4","18","139","142","74","80","140.5","77","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","5","14","146","151","74","78","148.5","76","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","6","4","154","155","75","76","154.5","75.5","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","7","8","135","137","77","80","136","78.5","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","8","13","165","170","100","104","167.5","102","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","9","4","161","162","102","104","161.5","103","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","10","19","155","159","103","109","157","106","frame_0728.png","unclassified green sprite pixels"
"728","20911","120","11","8","151","153","108","110","152","109","frame_0728.png","unclassified green sprite pixels"
"730","20913","121","0","18","171","174","67","73","172.5","70","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","1","14","178","183","67","71","180.5","69","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","2","4","186","187","68","69","186.5","68.5","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","3","9","167","169","70","73","168","71.5","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","4","18","140","143","72","78","141.5","75","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","5","14","147","152","72","76","149.5","74","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","6","4","155","156","73","74","155.5","73.5","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","7","6","136","138","75","78","137","76.5","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","8","18","150","153","100","106","151.5","103","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","9","14","157","162","100","104","159.5","102","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","10","4","165","166","101","102","165.5","101.5","frame_0730.png","unclassified green sprite pixels"
"730","20913","121","11","9","146","148","103","106","147","104.5","frame_0730.png","unclassified green sprite pixels"
"732","20915","122","0","18","174","177","67","73","175.5","70","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","1","14","181","186","67","71","183.5","69","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","2","4","189","190","68","69","189.5","68.5","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","3","9","170","172","70","73","171","71.5","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","4","18","141","144","71","77","142.5","74","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","5","14","148","153","71","75","150.5","73","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","6","4","156","157","72","73","156.5","72.5","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","7","6","137","139","74","76","138","75","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","8","18","147","150","100","106","148.5","103","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","9","14","154","159","100","104","156.5","102","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","10","4","162","163","101","102","162.5","101.5","frame_0732.png","unclassified green sprite pixels"
"732","20915","122","11","9","143","145","103","106","144","104.5","frame_0732.png","unclassified green sprite pixels"
"734","20917","123","0","18","176","179","67","73","177.5","70","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","1","14","183","188","67","71","185.5","69","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","2","4","191","192","68","69","191.5","68.5","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","3","18","142","145","69","75","143.5","72","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","4","14","149","154","69","73","151.5","71","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","5","4","157","158","70","71","157.5","70.5","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","6","9","172","174","70","73","173","71.5","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","7","9","138","140","72","75","139","73.5","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","8","18","145","148","99","105","146.5","102","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","9","14","152","157","99","103","154.5","101","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","10","4","160","161","100","101","160.5","100.5","frame_0734.png","unclassified green sprite pixels"
"734","20917","123","11","9","141","143","102","105","142","103.5","frame_0734.png","unclassified green sprite pixels"
"736","20919","124","0","18","179","182","67","73","180.5","70","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","1","14","186","191","67","71","188.5","69","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","2","18","144","147","68","74","145.5","71","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","3","14","151","156","68","72","153.5","70","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","4","4","194","195","68","69","194.5","68.5","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","5","4","159","160","69","70","159.5","69.5","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","6","9","175","177","70","73","176","71.5","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","7","9","140","142","71","74","141","72.5","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","8","18","142","145","98","104","143.5","101","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","9","14","149","154","98","102","151.5","100","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","10","4","157","158","99","100","157.5","99.5","frame_0736.png","unclassified green sprite pixels"
"736","20919","124","11","9","138","140","101","104","139","102.5","frame_0736.png","unclassified green sprite pixels"
"738","20921","125","0","18","181","184","67","73","182.5","70","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","1","14","188","193","67","71","190.5","69","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","2","18","146","149","68","74","147.5","71","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","3","14","153","158","68","72","155.5","70","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","4","4","196","197","68","69","196.5","68.5","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","5","4","161","162","69","70","161.5","69.5","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","6","9","177","179","70","73","178","71.5","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","7","9","142","144","71","74","143","72.5","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","8","18","140","143","96","102","141.5","99","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","9","14","147","152","96","100","149.5","98","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","10","4","155","156","97","98","155.5","97.5","frame_0738.png","unclassified green sprite pixels"
"738","20921","125","11","9","136","138","99","102","137","100.5","frame_0738.png","unclassified green sprite pixels"
"740","20923","126","0","18","148","151","67","73","149.5","70","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","1","14","155","160","67","71","157.5","69","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","2","18","184","187","67","73","185.5","70","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","3","14","191","196","67","71","193.5","69","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","4","4","163","164","68","69","163.5","68.5","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","5","4","199","200","68","69","199.5","68.5","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","6","9","144","146","70","73","145","71.5","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","7","9","180","182","70","73","181","71.5","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","8","18","139","142","95","101","140.5","98","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","9","14","146","151","95","99","148.5","97","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","10","4","154","155","96","97","154.5","96.5","frame_0740.png","unclassified green sprite pixels"
"740","20923","126","11","9","135","137","98","101","136","99.5","frame_0740.png","unclassified green sprite pixels"
"742","20925","127","0","18","151","154","67","73","152.5","70","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","1","14","158","163","67","71","160.5","69","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","2","13","197","202","67","71","199.5","69","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","3","4","166","167","68","69","166.5","68.5","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","4","4","193","194","69","71","193.5","70","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","5","9","147","149","70","73","148","71.5","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","6","19","187","191","70","76","189","73","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","7","8","183","185","75","77","184","76","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","8","18","138","141","92","98","139.5","95","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","9","14","145","150","92","96","147.5","94","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","10","4","153","154","93","94","153.5","93.5","frame_0742.png","unclassified green sprite pixels"
"742","20925","127","11","9","134","136","95","98","135","96.5","frame_0742.png","unclassified green sprite pixels"
"744","20927","128","0","18","153","156","67","73","154.5","70","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","1","14","160","165","67","71","162.5","69","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","2","13","200","205","67","71","202.5","69","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","3","4","168","169","68","69","168.5","68.5","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","4","4","196","197","69","71","196.5","70","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","5","9","149","151","70","73","150","71.5","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","6","19","190","194","70","76","192","73","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","7","8","186","188","75","77","187","76","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","8","18","137","140","90","96","138.5","93","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","9","14","144","149","90","94","146.5","92","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","10","4","152","153","91","92","152.5","91.5","frame_0744.png","unclassified green sprite pixels"
"744","20927","128","11","9","133","135","93","96","134","94.5","frame_0744.png","unclassified green sprite pixels"
"746","20929","129","0","18","156","159","67","73","157.5","70","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","1","14","163","168","67","71","165.5","69","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","2","4","171","172","68","69","171.5","68.5","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","3","13","202","207","68","72","204.5","70","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","4","9","152","154","70","73","153","71.5","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","5","4","198","199","70","72","198.5","71","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","6","19","192","196","71","77","194","74","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","7","8","188","190","76","78","189","77","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","8","18","136","139","87","93","137.5","90","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","9","14","143","148","87","91","145.5","89","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","10","4","151","152","88","89","151.5","88.5","frame_0746.png","unclassified green sprite pixels"
"746","20929","129","11","9","132","134","90","93","133","91.5","frame_0746.png","unclassified green sprite pixels"
"748","20931","130","0","18","158","161","67","73","159.5","70","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","1","14","165","170","67","71","167.5","69","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","2","4","173","174","68","69","173.5","68.5","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","3","13","204","209","69","73","206.5","71","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","4","9","154","156","70","73","155","71.5","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","5","4","200","201","71","73","200.5","72","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","6","19","194","198","72","78","196","75","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","7","8","190","192","77","79","191","78","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","8","18","136","139","84","90","137.5","87","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","9","14","143","148","84","88","145.5","86","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","10","4","151","152","85","86","151.5","85.5","frame_0748.png","unclassified green sprite pixels"
"748","20931","130","11","9","132","134","87","90","133","88.5","frame_0748.png","unclassified green sprite pixels"
"750","20933","131","0","18","161","164","67","73","162.5","70","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","1","14","168","173","67","71","170.5","69","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","2","4","176","177","68","69","176.5","68.5","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","3","9","157","159","70","73","158","71.5","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","4","13","205","210","71","75","207.5","73","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","5","4","201","202","73","75","201.5","74","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","6","19","195","199","74","80","197","77","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","7","8","191","193","79","81","192","80","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","8","18","137","140","81","87","138.5","84","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","9","14","144","149","81","85","146.5","83","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","10","4","152","153","82","83","152.5","82.5","frame_0750.png","unclassified green sprite pixels"
"750","20933","131","11","9","133","135","84","87","134","85.5","frame_0750.png","unclassified green sprite pixels"
"752","20935","132","0","18","163","166","67","73","164.5","70","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","1","14","170","175","67","71","172.5","69","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","2","4","178","179","68","69","178.5","68.5","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","3","9","159","161","70","73","160","71.5","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","4","13","207","212","73","77","209.5","75","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","5","4","203","204","75","77","203.5","76","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","6","19","197","201","76","82","199","79","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","7","18","137","140","78","84","138.5","81","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","8","14","144","149","78","82","146.5","80","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","9","4","152","153","79","80","152.5","79.5","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","10","9","133","135","81","84","134","82.5","frame_0752.png","unclassified green sprite pixels"
"752","20935","132","11","8","193","195","81","83","194","82","frame_0752.png","unclassified green sprite pixels"
"754","20937","133","0","18","166","169","67","73","167.5","70","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","1","14","173","178","67","71","175.5","69","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","2","4","181","182","68","69","181.5","68.5","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","3","9","162","164","70","73","163","71.5","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","4","18","138","141","76","82","139.5","79","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","5","14","145","150","76","80","147.5","78","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","6","13","208","213","76","80","210.5","78","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","7","4","153","154","77","78","153.5","77.5","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","8","4","204","205","78","80","204.5","79","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","9","9","134","136","79","82","135","80.5","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","10","19","198","202","79","85","200","82","frame_0754.png","unclassified green sprite pixels"
"754","20937","133","11","8","194","196","84","86","195","85","frame_0754.png","unclassified green sprite pixels"
"756","20939","134","0","18","168","171","67","73","169.5","70","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","1","14","175","180","67","71","177.5","69","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","2","4","183","184","68","69","183.5","68.5","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","3","9","164","166","70","73","165","71.5","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","4","18","139","142","74","80","140.5","77","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","5","14","146","151","74","78","148.5","76","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","6","4","154","155","75","76","154.5","75.5","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","7","9","135","137","77","80","136","78.5","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","8","13","210","215","78","82","212.5","80","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","9","4","206","207","80","82","206.5","81","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","10","19","200","204","81","87","202","84","frame_0756.png","unclassified green sprite pixels"
"756","20939","134","11","8","196","198","86","88","197","87","frame_0756.png","unclassified green sprite pixels"
"758","20941","135","0","18","171","174","67","73","172.5","70","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","1","14","178","183","67","71","180.5","69","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","2","4","186","187","68","69","186.5","68.5","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","3","9","167","169","70","73","168","71.5","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","4","18","140","143","72","78","141.5","75","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","5","14","147","152","72","76","149.5","74","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","6","4","155","156","73","74","155.5","73.5","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","7","9","136","138","75","78","137","76.5","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","8","13","211","216","81","85","213.5","83","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","9","4","207","208","83","85","207.5","84","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","10","19","201","205","84","90","203","87","frame_0758.png","unclassified green sprite pixels"
"758","20941","135","11","6","197","199","89","91","198","90","frame_0758.png","unclassified green sprite pixels"
"760","20943","136","0","18","174","177","67","73","175.5","70","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","1","14","181","186","67","71","183.5","69","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","2","4","189","190","68","69","189.5","68.5","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","3","9","170","172","70","73","171","71.5","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","4","18","141","144","71","77","142.5","74","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","5","14","148","153","71","75","150.5","73","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","6","4","156","157","72","73","156.5","72.5","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","7","9","137","139","74","77","138","75.5","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","8","13","211","216","85","89","213.5","87","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","9","4","207","208","87","89","207.5","88","frame_0760.png","unclassified green sprite pixels"
"760","20943","136","10","15","201","205","88","94","203","91","frame_0760.png","unclassified green sprite pixels"
"762","20945","137","0","18","176","179","67","73","177.5","70","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","1","14","183","188","67","71","185.5","69","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","2","4","191","192","68","69","191.5","68.5","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","3","18","142","145","69","75","143.5","72","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","4","14","149","154","69","73","151.5","71","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","5","4","157","158","70","71","157.5","70.5","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","6","9","172","174","70","73","173","71.5","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","7","9","138","140","72","75","139","73.5","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","8","13","212","217","88","92","214.5","90","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","9","3","208","209","90","91","208.5","90.5","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","10","5","202","203","91","93","202.5","92","frame_0762.png","unclassified green sprite pixels"
"762","20945","137","11","8","198","200","96","98","199","97","frame_0762.png","unclassified green sprite pixels"
"764","20947","138","0","18","179","182","67","73","180.5","70","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","1","14","186","191","67","71","188.5","69","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","2","18","144","147","68","74","145.5","71","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","3","14","151","156","68","72","153.5","70","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","4","4","194","195","68","69","194.5","68.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","5","4","159","160","69","70","159.5","69.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","6","9","175","177","70","73","176","71.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","7","9","140","142","71","74","141","72.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","8","9","212","217","91","94","214.5","92.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","9","3","208","209","93","94","208.5","93.5","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","10","18","202","206","94","100","204","97","frame_0764.png","unclassified green sprite pixels"
"764","20947","138","11","8","198","200","99","101","199","100","frame_0764.png","unclassified green sprite pixels"
"766","20949","139","0","18","181","184","67","73","182.5","70","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","1","14","188","193","67","71","190.5","69","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","2","18","146","149","68","74","147.5","71","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","3","14","153","158","68","72","155.5","70","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","4","4","196","197","68","69","196.5","68.5","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","5","4","161","162","69","70","161.5","69.5","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","6","9","177","179","70","73","178","71.5","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","7","9","142","144","71","74","143","72.5","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","8","5","213","217","94","94","215","94","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","9","19","202","206","96","102","204","99","frame_0766.png","unclassified green sprite pixels"
"766","20949","139","10","8","198","200","101","103","199","102","frame_0766.png","unclassified green sprite pixels"
"768","20951","140","0","18","148","151","67","73","149.5","70","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","1","14","155","160","67","71","157.5","69","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","2","18","184","187","67","73","185.5","70","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","3","14","191","196","67","71","193.5","69","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","4","4","163","164","68","69","163.5","68.5","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","5","4","199","200","68","69","199.5","68.5","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","6","9","144","146","70","73","145","71.5","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","7","9","180","182","70","73","181","71.5","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","8","8","211","214","97","100","212.5","98.5","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","9","4","207","208","98","100","207.5","99","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","10","19","201","205","99","105","203","102","frame_0768.png","unclassified green sprite pixels"
"768","20951","140","11","8","197","199","104","106","198","105","frame_0768.png","unclassified green sprite pixels"
"770","20953","141","0","18","151","154","67","73","152.5","70","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","1","14","158","163","67","71","160.5","69","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","2","13","197","202","67","71","199.5","69","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","3","4","166","167","68","69","166.5","68.5","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","4","4","193","194","69","71","193.5","70","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","5","9","147","149","70","73","148","71.5","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","6","19","187","191","70","76","189","73","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","7","8","183","185","75","77","184","76","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","8","13","210","215","98","102","212.5","100","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","9","4","206","207","100","102","206.5","101","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","10","19","200","204","101","107","202","104","frame_0770.png","unclassified green sprite pixels"
"770","20953","141","11","8","196","198","106","108","197","107","frame_0770.png","unclassified green sprite pixels"
"772","20955","142","0","18","153","156","67","73","154.5","70","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","1","14","160","165","67","71","162.5","69","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","2","13","200","205","67","71","202.5","69","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","3","4","168","169","68","69","168.5","68.5","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","4","4","196","197","69","71","196.5","70","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","5","9","149","151","70","73","150","71.5","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","6","19","190","194","70","76","192","73","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","7","8","186","188","75","77","187","76","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","8","13","209","214","100","104","211.5","102","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","9","4","205","206","102","104","205.5","103","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","10","15","199","203","105","109","201","107","frame_0772.png","unclassified green sprite pixels"
"772","20955","142","11","8","195","197","108","110","196","109","frame_0772.png","unclassified green sprite pixels"
"774","20957","143","0","18","156","159","67","73","157.5","70","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","1","14","163","168","67","71","165.5","69","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","2","4","171","172","68","69","171.5","68.5","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","3","13","202","207","68","72","204.5","70","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","4","9","152","154","70","73","153","71.5","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","5","4","198","199","70","72","198.5","71","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","6","19","192","196","71","77","194","74","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","7","8","188","190","76","78","189","77","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","8","13","207","212","102","106","209.5","104","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","9","19","197","201","105","111","199","108","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","10","2","204","204","105","106","204","105.5","frame_0774.png","unclassified green sprite pixels"
"774","20957","143","11","8","193","195","110","112","194","111","frame_0774.png","unclassified green sprite pixels"
"776","20959","144","0","18","158","161","67","73","159.5","70","frame_0776.png","unclassified green sprite pixels"
"776","20959","144","1","14","165","170","67","71","167.5","69","frame_0776.png","unclassified green sprite pixels"
"776","20959","144","2","4","173","174","68","69","173.5","68.5","frame_0776.png","unclassified green sprite pixels"
"776","20959","144","3","13","204","209","69","73","206.5","71","frame_0776.png","unclassified green sprite pixels"
